Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
2013/10/5,121.5613546,121.5737981,121.5422709,121.5532271,3.907883149,474.7509063,121.5572577
2013/10/6,121.8021949,121.8180322,121.7810312,121.79807,3.714608627,452.9025563,121.7998235
2013/10/7,123.2284726,123.2525456,123.191585,123.220365,11.41703612,1403.486475,123.2196404
2013/10/8,123.7780607,123.7989706,123.7490901,123.7743934,12.11707155,1501.246788,123.7735568
2013/10/9,125.1586667,125.1955962,125.1267136,125.1615305,17.77817959,2227.131073,125.1641764
2013/10/10,125.9448766,125.9689072,125.9196005,125.9471798,13.37502499,1683.73428,125.9452138
2013/10/11,126.7326471,126.755615,126.7067513,126.7316845,10.51698517,1332.809072,126.7328255
2013/10/12,127.4245934,127.470994,127.3820783,127.4257831,11.40251937,1452.678941,127.4265568
2013/10/13,129.1292244,129.1749861,129.0862881,129.1301016,11.61047813,1509.945796,129.1356248
2013/10/14,135.2363607,135.2903033,135.1615902,135.221418,17.4231808,2356.854857,135.2224724
2013/10/15,137.2076495,137.2350246,137.161689,137.1931597,15.64537587,2173.147591,137.1959638
2013/10/16,143.6483605,143.725252,143.5061888,143.5910788,18.68906765,2665.277067,143.5962215
2013/10/17,141.7509444,141.788082,141.6896193,141.7407101,12.27456258,1740.654058,141.7336254
2013/10/18,147.640654,147.6994233,147.5487412,147.6254008,16.17948732,2399.537694,147.6277411
2013/10/19,161.6054819,161.7587048,161.4368599,161.6009036,28.58959536,4667.656831,161.58647
2013/10/20,165.4368241,165.4630087,165.3806541,165.4109666,4.11871067,680.3429537,165.4185291
2013/10/21,173.8910611,174.0188103,173.7606511,173.9011576,26.61392372,4676.694095,173.8982656
2013/10/22,189.0265152,189.2134596,188.8429882,189.0394949,35.23995552,6665.3992,189.0161845
2013/10/23,195.3690932,195.4736104,195.2768262,195.392351,20.42486545,4008.332529,195.3690748
2013/10/24,193.072938,193.5278883,192.6519587,193.085417,42.53552181,7907.818147,193.0829491
2013/10/25,181.3632929,181.6878155,181.0614725,181.3988188,26.52066578,4757.841648,181.3735361
2013/10/26,181.9023643,182.0126357,181.7532805,181.8719457,10.90986507,1987.523221,181.8676088
2013/10/27,187.4093614,187.532134,187.3038318,187.4434579,15.72518043,2968.290908,187.427343
2013/10/28,194.9773574,195.0553253,194.8931431,194.9778478,12.26092549,2389.000422,194.9695164
2013/10/29,199.182256,199.2781007,199.0851731,199.1929276,17.57031111,3517.077286,199.1827203
2013/10/30,202.2543815,202.3903571,202.0879443,202.2242422,22.20744605,4464.779623,202.2194196
2013/10/31,200.8665095,200.9568903,200.6948051,200.8021668,12.45828717,2496.658674,200.8098024
2013/11/1,202.873056,202.9141176,202.6924247,202.7495409,3.560121235,721.3069539,202.7881746
2013/11/2,204.260884,204.2961033,204.1526733,204.1895757,4.667679108,953.2192418,204.2249805
2013/11/3,206.1245654,206.166963,206.013976,206.0620979,11.21674621,2316.201773,206.0828263
2013/11/4,217.6124277,217.7690402,217.4173536,217.5387791,19.94480462,4397.394501,217.5683476
2013/11/5,236.2418123,236.4826426,235.8360072,236.1223466,30.74635439,7329.04144,236.1256166
2013/11/6,255.3329889,255.5801402,254.9164576,255.2070258,29.54000507,7544.787476,255.2316091
2013/11/7,283.2595991,283.7487974,282.5681706,283.1855977,36.22729723,10263.86979,283.1683631
2013/11/8,314.6126023,314.9179267,314.0901693,314.4986178,28.34002725,9010.498661,314.513558
2013/11/9,343.0235495,343.6079707,341.988689,342.8215202,30.93529413,10478.21693,342.7671377
2013/11/10,304.6673751,305.7307952,303.4259184,304.5781351,47.31696515,14179.96872,304.5200692
2013/11/11,332.1902189,332.4862571,331.6621893,331.9941808,19.02780949,6366.889288,332.0444593
2013/11/12,349.7254191,349.9336103,349.4475147,349.6879118,14.52079522,5089.444434,349.6837202
2013/11/13,378.2691976,378.5601287,377.9160939,378.2507873,29.28826793,11097.56358,378.2548873
2013/11/14,410.4835724,410.8002994,409.8171379,410.2404178,22.03236591,9028.250934,410.2829809
2013/11/15,420.1462203,420.5123686,419.4970698,419.9017063,23.27084682,9718.699231,419.9620428
2013/11/16,431.6250085,432.0384215,431.1977901,431.6171075,15.34424918,6649.343522,431.6221102
2013/11/17,458.7597432,459.2144241,458.4312472,458.8320983,19.06940218,8821.109994,458.8532406
2013/11/18,536.8822518,537.9899137,535.6554173,536.8755612,41.07127982,22576.73298,536.8088248
2013/11/19,620.8148514,623.8615602,617.489153,620.6709287,53.16563593,31783.93793,620.5784813
2013/11/20,539.688346,542.1756904,537.3632625,539.7101821,43.78718302,23733.99976,539.7017146
2013/11/21,656.9899294,658.0953493,655.8333028,657.0529217,21.68012089,14442.65082,656.9830293
2013/11/22,740.5493525,741.4608705,739.4083669,740.7109209,18.07563199,13441.86764,740.3852786
2013/11/23,834.4293043,835.4611812,833.3188116,834.3903116,14.73830769,12274.83075,834.3670152
2013/11/24,804.1913633,805.8216514,802.4069712,804.0206887,14.14665319,11247.65138,804.0320227
2013/11/25,811.6130216,812.9458633,810.1753165,811.5126403,16.57701606,13390.83639,811.510482
2013/11/26,843.8180427,844.5975231,842.9346406,843.7505338,21.20500006,18009.77315,843.779622
2013/11/27,926.3636279,927.3502566,924.871953,926.339608,21.6147753,20254.99119,926.1754515
2013/11/28,990.9899017,992.134375,989.1295506,990.9223244,25.91193374,25874.74753,990.5869741
2013/11/29,1059.918512,1061.200291,1058.401467,1059.822155,15.50199387,16515.18922,1059.801836
2013/11/30,1137.962615,1139.249042,1136.386885,1138.0916,9.096236146,10299.53271,1137.76309
2013/12/1,1017.879916,1020.897612,1014.677374,1017.718034,43.21936855,40871.32392,1017.485922
2013/12/2,1012.764835,1014.867516,1010.569965,1012.853277,22.11700022,22127.92688,1012.625148
2013/12/3,1048.49364,1049.638003,1047.113037,1048.590158,9.470679487,9949.608966,1048.297179
2013/12/4,1094.993048,1096.005134,1093.895363,1095.009893,11.02636347,12256.49234,1094.967961
2013/12/5,1041.027309,1044.096076,1037.975209,1041.218266,41.30243422,40272.33059,1040.892926
2013/12/6,946.3026053,948.8247966,943.5020842,946.2236759,37.60789561,33634.95036,945.8596514
2013/12/7,725.1621195,729.3126338,721.0969145,725.1256567,55.49160791,39222.96532,724.9194488
2013/12/8,730.2982636,731.9748954,728.3796374,730.1898605,19.15277734,14033.01729,730.0826575
2013/12/9,864.4140014,866.0865275,862.5248782,864.4482603,19.83997128,17210.95817,864.3252139
2013/12/10,938.4894176,939.690206,936.9489205,938.5573153,16.11838063,15176.37966,938.3442077
2013/12/11,908.4109277,910.4121622,905.9586998,908.293981,23.16171076,20623.76147,908.0493751
2013/12/12,865.6656161,866.8867737,864.1492233,865.4436296,10.43579099,9004.53181,865.4650062
2013/12/13,882.9604707,883.9883563,881.5673642,882.8708907,10.69294068,9441.774356,882.7602122
2013/12/14,862.60905,863.3322417,861.7117,862.5131167,6.188793362,5324.879466,862.3830983
2013/12/15,840.8737748,841.8438382,839.7891118,840.8398493,9.229183511,7737.515183,840.6396371
2013/12/16,785.6692405,787.6437602,783.4710871,785.634758,43.78756821,31992.19457,785.270749
2013/12/17,686.66,688.777058,684.7516702,686.7055276,30.07269627,20446.99915,686.615601
2013/12/18,562.2021354,565.3471249,559.2647872,562.1268388,95.65260177,50482.05242,562.0831247
2013/12/19,614.8851883,616.9877894,613.0722455,615.1849651,39.56353506,24622.02692,615.0327572
2013/12/20,671.6005021,673.3253465,669.7812376,671.6217115,28.96728474,18896.82016,671.5474957
2013/12/21,607.0756218,608.3172727,605.5532436,607.0879491,13.97685161,8387.668934,606.794113
2013/12/22,625.9048987,627.2047787,624.7002701,626.0350188,13.25824005,8423.679999,625.9042364
2013/12/23,635.503124,636.2449285,634.7408824,635.6203895,10.41348503,6630.562981,635.4696706
2013/12/24,650.6168463,651.4000241,649.7436283,650.6487289,10.29429126,6675.270182,650.4801753
2013/12/25,658.5839628,659.1933954,658.1907092,658.7596011,5.898058201,3898.013029,658.7347454
2013/12/26,716.1619902,717.386377,715.1157253,716.2612824,19.64165267,14213.33001,716.3269434
2013/12/27,727.9259148,729.1199581,726.7349651,727.6061383,11.3559098,8258.598276,727.9594063
2013/12/28,721.1803395,722.1269594,720.0584797,720.7086568,9.878369633,7087.81633,721.1338041
2013/12/29,715.5503357,716.0356095,715.078083,715.5555035,7.174298426,5147.156967,715.5281205
2013/12/30,733.6751951,734.1301707,733.1690894,733.6984065,5.366048094,3939.381507,733.6560127
2013/12/31,728.7792013,729.2584942,728.2293594,728.7916473,6.588452854,4795.033889,728.7289121
2014/1/1,745.24012,745.6273777,744.9019391,745.2910711,7.301604674,5443.011603,745.3022835
2014/1/2,757.7038702,758.3850261,757.0165996,757.6098136,11.28573379,8674.992347,757.8293394
2014/1/3,796.7417385,797.3482912,796.1379792,796.7775706,11.04031414,8816.413625,796.7247605
2014/1/4,811.2677231,811.7880692,810.7250385,811.2778923,8.453956114,6882.089088,811.281011
2014/1/5,867.7552105,868.6851504,866.8931278,867.7788346,18.10221774,15962.98178,867.8307955
2014/1/6,938.2388644,939.6224982,936.875983,938.2032363,18.37253825,17208.17721,938.2668169
2014/1/7,885.7931725,887.3381725,884.1638231,885.6403289,24.9002348,21363.49997,885.6486566
2014/1/8,814.8405028,816.1620751,813.3791856,814.8248584,18.63722275,15089.51233,814.7261909
2014/1/9,821.5726505,822.482232,820.5759471,821.589743,18.57727181,15145.78241,821.4768356
2014/1/10,824.5838825,825.2111899,823.9175133,824.6110679,9.798749443,8127.432614,824.5829232
2014/1/11,878.6238812,879.3661265,877.9551929,878.6921142,12.44669484,10990.37994,878.6550502
2014/1/12,863.7276396,864.5703907,862.8117703,863.6854864,9.720235629,8342.302382,863.6508174
2014/1/13,818.1597844,819.000974,817.2305725,818.1749442,14.39880416,11730.90857,818.0244943
2014/1/14,823.1063979,823.6149661,822.443361,823.1073625,7.331984864,6019.539932,822.9749568
2014/1/15,835.0840711,835.6525767,834.5084087,835.1453877,9.909349351,8300.657771,835.0645725
2014/1/16,833.1708923,833.7518971,832.4756431,833.1956109,6.604060823,5469.330791,833.0675566
2014/1/17,800.4550716,801.5153278,799.343896,800.4992238,12.89746762,10257.44499,800.3965245
2014/1/18,807.7931074,808.4712148,807.0444982,807.7980898,4.829966128,3903.185571,807.8320352
2014/1/19,816.1901288,816.7259246,815.664425,816.3199908,7.744257631,6361.180489,816.2591745
2014/1/20,831.9951208,832.4998873,831.4520612,832.0121176,5.610432129,4662.27014,831.92866
2014/1/21,822.1732519,822.693916,821.6780382,822.2626336,5.854656008,4810.037008,822.1430428
2014/1/22,816.8163186,817.2594602,816.2267788,816.803,7.353180597,5987.238598,816.7382974
2014/1/23,813.9303968,814.4376631,813.4945679,813.9782363,6.521172392,5291.265135,813.9521708
2014/1/24,788.3771736,789.4466246,787.4428561,788.4394139,11.70267251,9206.486701,788.4669287
2014/1/25,796.9831256,797.47628,796.5416683,797.0632407,8.346657731,6650.548314,797.0331379
2014/1/26,814.1018797,814.5477256,813.5927162,814.1532237,9.120429757,7472.251832,814.0300913
2014/1/27,798.2486949,799.1189746,797.2324068,798.1877797,21.35104799,16577.831,798.1390332
2014/1/28,778.5596142,779.5636424,777.5958531,778.6119065,14.86855797,11620.59708,778.5882143
2014/1/29,794.3099583,794.7351417,793.948625,794.3633,5.870434635,4664.922804,794.3618305
2014/1/30,791.7969913,792.2274743,791.3217577,791.8165321,10.392358,8259.609347,791.7568312
2014/1/31,801.9365534,802.269084,801.5890746,801.970746,7.297601564,5850.808046,801.9045489
2014/2/1,812.4280985,812.6824618,812.2052377,812.473837,7.042499293,5741.684671,812.4794508
2014/2/2,818.0616012,818.3114876,817.8117045,818.0829855,4.210415766,3445.027463,818.058049
2014/2/3,809.2956785,809.4822425,809.0333397,809.3061983,4.74671179,3837.964628,809.2335974
2014/2/4,804.8312253,805.0563902,804.5930443,804.8527238,7.155516649,5747.684112,804.8055315
2014/2/5,801.6974776,801.9822134,801.3508375,801.6997009,8.454139916,6730.976997,801.6408531
2014/2/6,779.8970916,780.5450076,779.1654962,779.8835649,15.76534866,12216.86316,779.8045488
2014/2/7,720.9812871,722.5578289,719.0639392,721.0253465,46.93228985,32974.26301,720.7099052
2014/2/8,705.2686249,706.1580635,704.2908462,705.3470789,10.98544781,7614.40518,705.1702313
2014/2/9,694.4246614,695.2146693,693.6563586,694.4893546,12.00154001,8406.63569,694.3738613
2014/2/10,671.535919,673.1592723,670.1378845,671.5917329,53.90887993,34428.62918,671.645466
2014/2/11,688.3315339,689.4872566,687.1760988,688.3981047,29.54457032,19893.79707,688.276332
2014/2/12,661.5535169,662.2537797,660.9680254,661.6905763,13.14558242,8664.920733,661.5993597
2014/2/13,641.8806182,642.566252,641.2854225,641.9210172,22.02332834,13913.6274,641.8988793
2014/2/14,630.5967991,632.2732647,628.9992477,630.7046274,48.5295567,30257.78566,630.6163371
2014/2/15,652.1365204,652.7421003,651.5817398,652.1637696,16.27166152,10581.88733,652.1472163
2014/2/16,635.8150606,636.5279412,635.0216522,635.8018253,22.83526896,14282.25695,635.6935736
2014/2/17,634.003812,634.690797,633.3096015,634.0018195,14.96424009,9534.720865,633.9737673
2014/2/18,631.0426984,631.573545,630.521096,631.0566667,11.21235067,7033.341047,631.0468708
2014/2/19,626.7892703,627.1791459,626.4212189,626.7903234,9.227594009,5784.773235,626.818202
2014/2/20,598.9751363,599.7770081,598.1791968,598.9518865,25.76764812,15238.09294,598.9394155
2014/2/21,567.7331146,568.6466979,566.8906128,567.8049676,21.3503512,12015.69544,567.7636124
2014/2/22,583.5170659,584.213328,583.0078376,583.5822106,14.53061979,8623.721763,583.6586686
2014/2/23,621.5154502,622.0888231,620.9030727,621.5221801,16.48353468,10214.67317,621.4556582
2014/2/24,567.9631237,568.7234064,566.9078587,567.9301413,36.63661638,20707.34608,567.735419
2014/2/25,499.2229694,501.2339638,497.0586926,499.2950974,80.50207693,38694.03717,499.0745098
2014/2/26,575.0098872,576.1885976,573.8961734,575.0227061,34.60951527,19947.96904,575.0887892
2014/2/27,583.9390136,584.5068599,583.4160392,583.942756,12.83740249,7531.93005,583.9970524
2014/2/28,570.6470652,571.2445342,569.9537345,570.6807609,17.57323369,9918.284472,570.5369927
2014/3/1,562.306763,562.8187283,561.8430966,562.4160033,11.81167766,6576.647042,562.3369961
2014/3/2,563.3871725,563.6781441,563.0792795,563.3979258,7.027727643,3952.383557,563.3675211
2014/3/3,609.6878139,610.7002958,608.8205411,609.7322294,46.83608973,29604.68723,609.7702867
2014/3/4,679.7536199,680.574263,678.9164017,679.7603902,20.25384177,13788.65312,679.7002571
2014/3/5,665.5804177,666.1707723,665.0379275,665.5878881,10.02333663,6667.197683,665.5702452
2014/3/6,665.2389828,665.693431,664.744681,665.2280603,8.969566718,5947.911567,665.2029977
2014/3/7,642.833115,643.4213099,642.1846006,642.8152636,17.13212956,10889.80878,642.7092981
2014/3/8,621.4110238,621.9344308,620.9087961,621.4077477,7.943506399,4909.047248,621.4135246
2014/3/9,631.5529884,632.0229567,631.1153537,631.559377,9.63196911,6139.243484,631.5741733
2014/3/10,629.38325,629.9981964,628.7539821,629.3575893,11.91993002,7481.403874,629.3516799
2014/3/11,627.0287692,627.4702308,626.5804423,627.0273077,8.814057774,5532.602185,627.0207426
2014/3/12,639.3219364,639.808522,638.7440973,639.2432928,11.91895348,7639.925414,639.2534184
2014/3/13,642.6433205,643.07619,642.3082821,642.6992035,6.456960361,4157.245316,642.7586946
2014/3/14,635.3865748,635.7558861,634.9621763,635.3278421,7.967708756,5052.309806,635.3297583
2014/3/15,633.4048824,633.8144537,633.0883126,633.5463209,3.045944695,1928.809384,633.4088643
2014/3/16,633.958692,634.1734318,633.6673699,633.9399578,4.636438163,2936.887689,633.9149593
2014/3/17,626.0165135,626.5785714,625.5353846,626.1174625,9.155932029,5718.393346,626.0046215
2014/3/18,613.8189016,614.345413,613.2450439,613.8476098,13.09999793,7997.469625,613.7672023
2014/3/19,613.672354,614.0323818,613.2701854,613.6632808,6.561554366,4023.048571,613.6557656
2014/3/20,595.6012895,596.1612368,595.0585175,595.6519912,9.567250246,5676.242339,595.5329066
2014/3/21,581.8248205,582.5635556,580.9899658,581.787265,19.16083149,11098.228,581.7200995
2014/3/22,562.0886322,562.5520517,561.4444287,562.108407,11.35471079,6326.41067,561.9525619
2014/3/23,564.1160447,564.6170679,563.6036285,564.0645486,5.24398215,2954.548754,564.0943469
2014/3/24,565.0744444,565.6524932,564.526495,565.1444715,12.35235767,7042.428917,565.0836267
2014/3/25,578.1003189,578.5262289,577.6424765,578.1217542,7.605424204,4391.349584,578.0753311
2014/3/26,580.6150047,581.0631529,580.1805318,580.6275404,9.791417439,5684.949507,580.5978475
2014/3/27,541.6383794,542.7036594,540.5318895,541.55941,36.74828702,19290.92385,541.5084248
2014/3/28,502.6642815,503.7735077,501.6382756,502.7413265,25.76275282,12939.07412,502.6775289
2014/3/29,499.4141288,499.7723636,499.0058333,499.4138409,5.641332019,2811.123294,499.3517502
2014/3/30,467.3958904,468.3419863,466.3940563,467.3827397,23.92469211,10999.49447,467.3055214
2014/3/31,456.0986576,457.0046229,455.2139744,456.1137029,15.82703692,7201.485867,456.0855746
2014/4/1,476.0002527,476.8493568,475.2272358,475.999464,17.53813772,8417.679326,476.0566334
2014/4/2,464.5000488,465.3084052,463.6366233,464.4617413,28.05424414,12817.61801,464.4092286
2014/4/3,435.1342735,435.929798,434.3752214,435.1926107,20.9362683,9169.072414,435.1417397
2014/4/4,444.8956063,445.4260105,444.3031019,444.8662478,13.79552739,6132.456994,444.8621398
2014/4/5,452.0343796,452.3023253,451.6986861,452.0351929,6.743814323,3053.027107,452.0118732
2014/4/6,458.377224,458.7376099,457.9945123,458.360761,5.663288722,2586.006527,458.3197855
2014/4/7,454.7641454,455.1617682,454.3152947,454.7412868,7.288062806,3302.881925,454.7159459
2014/4/8,453.1901281,453.6875553,452.7162515,453.1744703,6.803751424,3081.060591,453.1708629
2014/4/9,448.1400409,448.427216,447.7881474,448.1315353,8.195091167,3658.79435,448.0632013
2014/4/10,406.3084855,407.2045434,405.5379909,406.2938432,37.83397599,15092.96426,406.3350036
2014/4/11,403.7658017,404.7131122,402.7513557,403.826312,30.70316747,12042.67591,403.7644169
2014/4/12,426.5973631,426.9665517,426.1747566,426.5543611,10.96252745,4687.613803,426.5629478
2014/4/13,415.2028982,415.6345243,414.8092588,415.1981637,12.18792578,5001.415615,415.2001852
2014/4/14,450.3035443,451.1662785,449.4862869,450.3926582,28.38875515,12765.1941,450.3249236
2014/4/15,489.1918791,489.9273775,488.3719281,489.2081291,26.65202395,13214.13579,489.1228775
2014/4/16,518.5767116,519.4740135,517.6857926,518.6322766,25.89415693,13471.69967,518.5967839
2014/4/17,505.7649422,506.4177888,505.1933581,505.7795215,16.54513366,8306.928538,505.7783607
2014/4/18,487.2891897,487.7434128,486.8755767,487.295081,10.62234487,5141.923562,487.3195159
2014/4/19,494.5025602,494.8841064,494.1354618,494.5137149,10.30997284,5081.857703,494.4972614
2014/4/20,504.5504212,504.9098195,504.2276173,504.6084958,6.977834172,3520.499972,504.5547177
2014/4/21,501.8020201,502.1444085,501.4119643,501.8164732,9.349393761,4688.745335,501.7745145
2014/4/22,495.1107009,495.4552419,494.7529516,495.1264758,8.412108075,4156.235525,495.1011159
2014/4/23,490.0383499,490.3025348,489.7917296,490.0475547,5.662036842,2771.755443,490.0607362
2014/4/24,489.8011504,490.1039381,489.5040376,489.8285509,8.797315806,4313.570996,489.8035636
2014/4/25,463.7688405,464.5982412,463.0466693,463.7084591,26.00541868,12031.18247,463.7979922
2014/4/26,458.6049374,459.0215927,458.2541411,458.6111377,10.02516507,4606.066607,458.6004304
2014/4/27,450.9228211,451.2873394,450.6097133,450.9521904,10.67929588,4764.496668,450.913695
2014/4/28,438.2275401,438.8559615,437.7398478,438.2658974,14.6498285,6421.851653,438.2571409
2014/4/29,445.4321123,445.855509,444.9862988,445.4443578,13.17282118,5845.734168,445.4136261
2014/4/30,445.6695785,446.0473372,445.2401437,445.6617816,10.30398929,4580.214435,445.6619723
2014/5/1,456.4388414,456.834397,456.1122127,456.448452,9.075059721,4161.413651,456.5395736
2014/5/2,451.3340946,451.7461972,450.9893863,451.3428169,8.319810279,3753.582397,451.3752561
2014/5/3,441.7903583,442.0474919,441.5152769,441.7837676,8.069084126,3551.668251,441.7383116
2014/5/4,436.20078,436.4582654,435.9702212,436.2564144,6.000474732,2613.845693,436.198773
2014/5/5,432.7005136,433.1100524,432.2751363,432.7044969,8.582896011,3718.925649,432.6845614
2014/5/6,428.9836331,429.3593345,428.4985612,428.9920683,7.231293539,3092.923564,428.9421266
2014/5/7,439.3959851,439.8772305,439.0093773,439.4798699,12.31259203,5430.030177,439.4689615
2014/5/8,444.4560491,444.7811384,444.1158036,444.453058,7.060992392,3133.721185,444.4035313
2014/5/9,448.1555351,448.4410357,447.8904488,448.1791024,9.530622733,4282.498715,448.1706123
2014/5/10,453.2087026,453.4495627,453.0081195,453.2449854,6.02097362,2733.142538,453.2414677
2014/5/11,443.5369703,443.9001059,443.2139725,443.5496081,9.389497611,4139.048123,443.5373298
2014/5/12,439.8062387,440.0826014,439.5239527,439.812241,5.160407037,2268.605371,439.8145802
2014/5/13,438.6000436,438.8516031,438.3097928,438.6160414,6.510001825,2846.146358,438.5659463
2014/5/14,443.5956526,443.9906814,443.2003359,443.5046449,6.141063579,2728.503193,443.7092395
2014/5/15,448.6578085,448.9847581,448.4036328,448.7235933,5.425944527,2436.81917,448.6997158
2014/5/16,448.2852516,448.4848645,448.0963742,448.2734452,4.731717561,2123.512641,448.3045367
2014/5/17,449.2328177,449.3979742,449.1002026,449.2521731,4.226654726,1895.19327,449.2575937
2014/5/18,447.7898366,447.9280386,447.6621991,447.8177117,3.712842579,1661.239566,447.7877048
2014/5/19,446.71737,446.93409,446.51844,446.75585,4.723489393,2108.151926,446.7568898
2014/5/20,470.3688966,470.9848017,469.8432586,470.4685862,24.31903885,11563.43385,470.4523963
2014/5/21,494.5974466,494.9005664,494.3604921,494.6307428,6.603435085,3269.800616,494.6469171
2014/5/22,512.9286076,513.4409573,512.4611472,512.9729747,13.79670485,7094.650521,512.9736587
2014/5/23,531.3607317,531.9008049,530.8334715,531.3803252,15.95086361,8481.910507,531.3614946
2014/5/24,522.2047955,522.4578182,521.9812386,522.2474091,6.282410927,3278.967146,522.2145425
2014/5/25,564.4805381,565.1469785,563.7213245,564.4205877,16.37632051,9257.478793,564.4824909
2014/5/26,582.6997539,583.2551595,582.1088514,582.7461896,10.6050318,6172.049385,582.6572003
2014/5/27,574.6884261,575.2735826,573.999887,574.6931217,17.22196329,9885.774837,574.6692883
2014/5/28,574.5469288,575.0507031,574.0852636,574.6355227,8.307633171,4767.095961,574.5285941
2014/5/29,569.4153895,569.7907789,568.9942316,569.3278737,8.537176886,4857.487432,569.4805656
2014/5/30,599.8840957,600.4632632,599.353378,599.987244,21.53391726,12968.48334,599.9502348
2014/5/31,621.806757,622.1267028,621.4546341,621.805411,8.75944668,5441.453326,621.812234
2014/6/1,646.9666583,647.56465,646.2120667,646.9174083,20.12498288,13010.32869,646.9156819
2014/6/2,638.0642601,638.906852,637.3491959,638.0741745,17.18329831,11102.20956,638.1286246
2014/6/3,666.4770433,667.0744631,665.8116667,666.4563862,10.87564831,7261.565375,666.4350177
2014/6/4,642.8094693,643.3764096,642.0504892,642.7514096,14.40760203,9239.219664,642.7320226
2014/6/5,654.4482375,655.0050862,653.8519253,654.4333908,10.27280921,6749.933455,654.479802
2014/6/6,657.004701,657.3568351,656.4089897,656.8103402,6.651735964,4356.523075,656.9396804
2014/6/7,651.8634146,652.1594851,651.5899187,651.8908672,7.79038581,5052.719868,651.8677349
2014/6/8,655.4486784,655.8103965,655.186138,655.5374009,3.819163577,2506.285506,655.5072231
2014/6/9,649.245064,649.6367697,648.7663433,649.1731983,7.247619311,4693.892201,649.2098565
2014/6/10,649.9085475,650.3140503,649.3267318,649.8260149,5.502414262,3576.906345,649.8772483
2014/6/11,638.1350188,638.5657974,637.5366229,638.0025516,9.783887397,6202.786613,638.0825309
2014/6/12,615.1287825,615.7225515,614.3030886,614.9488362,22.22246181,13121.78562,615.0012242
2014/6/13,589.8447768,590.4068755,589.1276821,589.8184965,14.62068387,8585.394007,589.7634322
2014/6/14,569.5952007,570.0094678,569.114267,569.5677031,15.46962806,8657.862384,569.5367727
2014/6/15,565.6405477,566.1011968,565.0452434,565.4557708,8.932757808,5103.555912,565.6481652
2014/6/16,596.9483007,597.4843772,596.3469217,596.8925089,9.579917409,5737.064354,596.9648255
2014/6/17,596.0046514,596.4853391,595.5624069,596.0775931,6.292558626,3763.930966,596.0596418
2014/6/18,608.4267233,608.7898601,607.9618082,608.3151548,6.738163676,4099.21348,608.3900677
2014/6/19,605.0129775,605.3656067,604.6831348,605.0745955,5.211396573,3137.504303,604.9851914
2014/6/20,591.8289061,592.2102374,591.4166667,591.8251703,6.924643441,4086.907212,591.7690993
2014/6/21,589.3675937,589.5367003,589.1898127,589.37817,4.249553685,2499.06629,589.3397292
2014/6/22,598.9663791,599.3743922,598.5888366,599.0023922,5.041815728,3020.74879,598.9622084
2014/6/23,589.6959755,590.0346377,589.2969677,589.7038239,5.904063526,3470.399637,589.6024053
2014/6/24,585.4193692,585.6536298,585.1211789,585.4224302,6.724038381,3917.868769,585.3131277
2014/6/25,567.9602713,568.3657437,567.4820206,567.9375117,8.319417187,4696.694264,567.8672532
2014/6/26,569.4616599,569.817332,569.1364358,569.5382485,4.760569173,2710.30671,569.4706877
2014/6/27,584.8375802,585.2574344,584.3880272,584.8539067,8.924520457,5224.754584,584.837326
2014/6/28,597.0613222,597.3055584,596.8112195,597.0616816,3.959806776,2364.068174,597.0244183
2014/6/29,595.7325862,595.9698132,595.5246695,595.7955747,2.289269827,1364.906032,595.715886
2014/6/30,623.8018782,624.5370154,623.2016895,623.7910377,13.30714068,8320.450554,623.8850455
2014/7/1,648.6595455,649.1266315,648.1337906,648.6240016,7.709204353,5000.713745,648.6118993
2014/7/2,647.4767548,647.8429705,647.1105799,647.4378637,5.397306946,3505.982517,647.4788717
2014/7/3,646.662784,647.0290312,646.3476949,646.6841314,5.534422929,3574.110218,646.6918858
2014/7/4,636.0962628,636.511037,635.5160472,636.0560575,8.972326923,5676.159877,635.9768784
2014/7/5,630.0687419,630.2796887,629.8276005,630.0610246,2.374292944,1494.52819,630.0469332
2014/7/6,633.0603856,633.3985219,632.6741388,633.0470437,4.286559822,2709.09746,633.0452774
2014/7/7,626.2516877,626.6174297,625.8221435,626.2148206,6.895322886,4298.091656,626.1659438
2014/7/8,622.699661,622.9821356,622.3960226,622.6917288,3.022794685,1879.569127,622.6975275
2014/7/9,623.15029,623.3815889,622.9548424,623.2157503,2.905114243,1809.17179,623.1787311
2014/7/10,616.9574894,617.1906886,616.6912924,616.9384216,6.711559323,4131.289904,616.9053632
2014/7/11,625.2614351,625.6394948,625.0235132,625.3907807,6.997168399,4382.514057,625.4092608
2014/7/12,633.9333629,634.2279061,633.7405584,634.0372589,4.815047649,3061.526113,634.0003168
2014/7/13,632.7459238,632.8893695,632.5599853,632.7065836,6.097934201,3862.494385,632.7125458
2014/7/14,623.3089047,623.5586966,623.1033297,623.3701972,4.192140773,2610.781987,623.3291374
2014/7/15,622.5055727,622.7543172,622.2325441,622.5210573,3.893995672,2421.788202,622.4934028
2014/7/16,619.3244281,619.6385051,618.9619479,619.3407814,6.057681714,3737.498247,619.261525
2014/7/17,619.5555717,619.8090359,619.2859417,619.6106614,5.495675537,3403.344679,619.5575143
2014/7/18,625.5206998,625.9018736,625.189684,625.5666817,5.673070148,3550.54572,625.4779329
