Timestamp,Price
1995/12/1,631.55
1995/12/4,632.72
1995/12/5,636.43
1995/12/6,637.3
1995/12/7,628.63
1995/12/8,631.95
1995/12/11,636.82
1995/12/12,616.34
1995/12/13,629.84
1995/12/14,613.07
1995/12/15,612.6
1995/12/18,600.65
1995/12/19,592.72
1995/12/20,593.51
1995/12/21,601.91
1995/12/22,596.26
1995/12/25,590.76
1995/12/26,578.79
1995/12/27,571.68
1995/12/28,568.77
1995/12/29,555.74
1996/1/2,550.26
1996/1/3,535.23
1996/1/4,541.94
1996/1/5,559.03
1996/1/8,533.33
1996/1/9,541.35
1996/1/10,552.3
1996/1/11,547.46
1996/1/12,545.23
1996/1/15,545.05
1996/1/16,551.82
1996/1/17,546.21
1996/1/18,533.38
1996/1/19,515
1996/1/22,520.95
1996/1/23,515.48
1996/1/24,519.94
1996/1/25,523.75
1996/1/26,516.44
1996/1/29,526.2
1996/1/30,531.3
1996/1/31,531.46
1996/2/1,536.24
1996/2/2,535.12
1996/2/5,537.23
1996/2/6,520.08
1996/2/7,520.37
1996/2/8,523.74
1996/2/9,522
1996/2/12,523.57
1996/2/13,525.14
1996/2/14,530.09
1996/2/15,529.32
1996/2/16,537.13
1996/3/4,583.38
1996/3/5,600.46
1996/3/6,582.37
1996/3/7,558.12
1996/3/8,566.89
1996/3/11,574.19
1996/3/12,566.3
1996/3/13,562.77
1996/3/14,562.98
1996/3/15,561.44
1996/3/18,561.81
1996/3/19,568.14
1996/3/20,566.28
1996/3/21,570.22
1996/3/22,569.51
1996/3/25,570.77
1996/3/26,570.25
1996/3/27,562.73
1996/3/28,562.31
1996/3/29,553.79
1996/4/1,566.21
1996/4/2,564.94
1996/4/3,557.56
1996/4/4,561.19
1996/4/5,563.67
1996/4/8,583.63
1996/4/9,580.63
1996/4/10,578.37
1996/4/11,579.51
1996/4/12,584.39
1996/4/15,585.95
1996/4/16,584.27
1996/4/17,594.15
1996/4/18,592.81
1996/4/19,602.15
1996/4/22,624.93
1996/4/23,611.37
1996/4/24,633.8
1996/4/25,674.47
1996/4/26,660.14
1996/4/29,722.57
1996/4/30,728.39
1996/5/2,715.97
1996/5/3,654.43
1996/5/6,648.23
1996/5/7,677.44
1996/5/8,659.7
1996/5/9,659.4
1996/5/10,656.33
1996/5/13,665.49
1996/5/14,668.58
1996/5/15,665.75
1996/5/16,687.51
1996/5/17,685.205
1996/5/20,719.192
1996/5/21,701.959
1996/5/22,658.146
1996/5/23,668.698
1996/5/24,638.759
1996/5/27,639.513
1996/5/28,638.569
1996/5/29,648.546
1996/5/30,650.61
1996/5/31,633.916
1996/6/3,643.955
1996/6/4,642.063
1996/6/5,654.782
1996/6/6,703.031
1996/6/7,720.436
1996/6/10,740.108
1996/6/11,765.325
1996/6/12,761.385
1996/6/13,758.222
1996/6/14,781.984
1996/6/17,779.711
1996/6/18,749.298
1996/6/19,801.098
1996/6/20,788.92
1996/6/21,797.901
1996/6/24,797.867
1996/6/25,764.658
1996/6/26,782.152
1996/6/27,811.509
1996/6/28,809.603
1996/7/1,800.909
1996/7/2,758.467
1996/7/3,767.108
1996/7/4,790.277
1996/7/5,788.102
1996/7/8,794.128
1996/7/9,815.02
1996/7/10,821.096
1996/7/11,822.175
1996/7/12,784.264
1996/7/15,794.88
1996/7/16,796.757
1996/7/17,830.646
1996/7/18,808.092
1996/7/19,824.009
1996/7/22,871.478
1996/7/23,888.918
1996/7/24,874.972
1996/7/25,887.25
1996/7/26,868.275
1996/7/29,846.188
1996/7/30,861.721
1996/7/31,836.672
1996/8/1,823.172
1996/8/2,842.395
1996/8/5,846.031
1996/8/6,854.775
1996/8/7,865.493
1996/8/8,871.029
1996/8/9,875.187
1996/8/12,880.13
1996/8/13,885.89
1996/8/14,875.785
1996/8/15,872.831
1996/8/16,862.681
1996/8/19,852.335
1996/8/20,834.73
1996/8/21,825.691
1996/8/22,838.196
1996/8/23,824.887
1996/8/26,789.148
1996/8/27,769.787
1996/8/28,790.716
1996/8/29,797.314
1996/8/30,791.392
1996/9/2,812.942
1996/9/3,805.533
1996/9/4,797.898
1996/9/5,817.37
1996/9/6,813.592
1996/9/9,798.597
1996/9/10,793.219
1996/9/11,762.806
1996/9/12,780.324
1996/9/13,756.391
1996/9/16,779.853
1996/9/17,777.728
1996/9/18,781.335
1996/9/19,756.113
1996/9/20,772.289
1996/9/23,812.942
1996/9/24,857.416
1996/9/25,855.345
1996/9/26,837.683
1996/9/27,861.623
1996/10/3,887.852
1996/10/4,864.194
1996/10/7,866.072
1996/10/8,869.075
1996/10/9,882.187
1996/10/10,878.052
1996/10/11,909.061
1996/10/14,919.704
1996/10/15,943.806
1996/10/16,944.347
1996/10/17,931.114
1996/10/18,960.551
1996/10/21,943.028
1996/10/22,952.934
1996/10/23,989.32
1996/10/24,1017.458
1996/10/25,1006.301
1996/10/28,1001.228
1996/10/29,1032.611
1996/10/30,1017.064
1996/10/31,972.165
1996/11/1,935.169
1996/11/4,930.996
1996/11/5,947.442
1996/11/6,925.755
1996/11/7,919.95
1996/11/8,927.241
1996/11/11,923.368
1996/11/12,937.699
1996/11/13,945.976
1996/11/14,944.463
1996/11/15,951.513
1996/11/18,952.726
1996/11/19,1019.619
1996/11/20,1010.81
1996/11/21,1018.051
1996/11/22,928.515
1996/11/25,948.587
1996/11/26,981.467
1996/11/27,966.935
1996/11/28,983.01
1996/11/29,997.851
1996/12/2,1056.675
1996/12/3,1157.125
1996/12/4,1117.03
1996/12/5,1199.384
1996/12/6,1207.303
1996/12/9,1227.479
1996/12/10,1244.114
1996/12/11,1225.385
1996/12/12,1248.139
1996/12/13,1164.343
1996/12/16,1005.009
1996/12/17,907.653
1996/12/18,872.355
1996/12/19,971.148
1996/12/20,881.086
1996/12/23,900.32
1996/12/24,907.632
1996/12/25,870.444
1996/12/26,904.022
1996/12/27,925.8
1996/12/30,929.724
1996/12/31,935.907
1997/1/2,914.06
1997/1/3,921.1
1997/1/6,890.98
1997/1/7,872.805
1997/1/8,899.834
1997/1/9,897.99
1997/1/10,908.557
1997/1/13,923.545
1997/1/14,929.55
1997/1/15,905.475
1997/1/16,917.483
1997/1/17,916.105
1997/1/20,922.469
1997/1/21,937.04
1997/1/22,929.359
1997/1/23,945.594
1997/1/24,945.525
1997/1/27,957.248
1997/1/28,957.877
1997/1/29,955.959
1997/1/30,960.494
1997/1/31,960.259
1997/2/17,969.531
1997/2/18,980.481
1997/2/19,911.576
1997/2/20,870.184
1997/2/21,967.676
1997/2/24,1028.354
1997/2/25,1009.053
1997/2/26,1019.863
1997/2/27,1035.318
1997/2/28,1023.367
1997/3/3,1044.613
1997/3/4,1063.285
1997/3/5,1067.583
1997/3/6,1045.889
1997/3/7,1083.007
1997/3/10,1085.91
1997/3/11,1103.43
1997/3/12,1112.713
1997/3/13,1128.709
1997/3/14,1114.74
1997/3/17,1138.275
1997/3/18,1164.963
1997/3/19,1167.042
1997/3/20,1162.256
1997/3/21,1116.721
1997/3/24,1186.951
1997/3/25,1198.159
1997/3/26,1204.211
1997/3/27,1220.552
1997/3/28,1213.812
1997/3/31,1210.015
1997/4/1,1243.873
1997/4/2,1246.407
1997/4/3,1233.819
1997/4/4,1258.071
1997/4/7,1259.589
1997/4/8,1277.055
1997/4/9,1251.571
1997/4/10,1293.257
1997/4/11,1279.341
1997/4/14,1293.977
1997/4/15,1318.572
1997/4/16,1334.307
1997/4/17,1323.419
1997/4/18,1325.226
1997/4/21,1355.559
1997/4/22,1362.982
1997/4/23,1370.047
1997/4/24,1370.174
1997/4/25,1382.925
1997/4/28,1372.26
1997/4/29,1353.998
1997/4/30,1385.302
1997/5/5,1398.141
1997/5/6,1462.025
1997/5/7,1495.218
1997/5/8,1496.978
1997/5/9,1412.899
1997/5/12,1490.781
1997/5/13,1501.247
1997/5/14,1447.607
1997/5/15,1371.193
1997/5/16,1309.598
1997/5/19,1330.789
1997/5/20,1351.659
1997/5/21,1386.845
1997/5/22,1248.969
1997/5/23,1238.69
1997/5/26,1268.592
1997/5/27,1258.381
1997/5/28,1283.003
1997/5/29,1267.519
1997/5/30,1261.29
1997/6/2,1302.82
1997/6/3,1341.68
1997/6/4,1345.376
1997/6/5,1362.185
1997/6/6,1271.313
1997/6/9,1275.252
1997/6/10,1278.994
1997/6/11,1239.504
1997/6/12,1224.474
1997/6/13,1154.984
1997/6/16,1255.766
1997/6/17,1260.406
1997/6/18,1252.016
1997/6/19,1233.676
1997/6/20,1243.996
1997/6/23,1313.238
1997/6/24,1287.185
1997/6/25,1309.342
1997/6/26,1295.11
1997/6/27,1287.923
1997/7/2,1255.909
1997/7/3,1194.676
1997/7/4,1138.921
1997/7/7,1161.707
1997/7/8,1092.799
1997/7/9,1113.641
1997/7/10,1121.259
1997/7/11,1116.415
1997/7/14,1163.293
1997/7/15,1189.474
1997/7/16,1201.595
1997/7/17,1188.267
1997/7/18,1199.399
1997/7/21,1215.839
1997/7/22,1189.118
1997/7/23,1219.055
1997/7/24,1194.705
1997/7/25,1166.566
1997/7/28,1167.813
1997/7/29,1137.319
1997/7/30,1157.09
1997/7/31,1184.937
1997/8/1,1191.651
1997/8/4,1196.254
1997/8/5,1203.358
1997/8/6,1196.035
1997/8/7,1167.927
1997/8/8,1205.952
1997/8/11,1206.456
1997/8/12,1177.261
1997/8/13,1139.246
1997/8/14,1120.471
1997/8/15,1174.183
1997/8/18,1139.606
1997/8/19,1134.617
1997/8/20,1135.05
1997/8/21,1148.387
1997/8/22,1159.386
1997/8/25,1175.445
1997/8/26,1186.069
1997/8/27,1195.428
1997/8/28,1201.059
1997/8/29,1214.31
1997/9/1,1224.177
1997/9/2,1228.475
1997/9/3,1223.621
1997/9/4,1245.775
1997/9/5,1250.604
1997/9/8,1253.145
1997/9/9,1255.181
1997/9/10,1230.426
1997/9/11,1260.519
1997/9/12,1240.496
1997/9/15,1205.901
1997/9/16,1182.757
1997/9/17,1188.885
1997/9/18,1169.67
1997/9/19,1174.769
1997/9/22,1184.493
1997/9/23,1096.187
1997/9/24,1064.661
1997/9/25,1118.369
1997/9/26,1118.69
1997/9/29,1106.342
1997/9/30,1083.414
1997/10/6,1100.7
1997/10/7,1098.294
1997/10/8,1122.968
1997/10/9,1134.591
1997/10/10,1121.338
1997/10/13,1136.429
1997/10/14,1116.299
1997/10/15,1119.108
1997/10/16,1131.4
1997/10/17,1155.422
1997/10/20,1183.744
1997/10/21,1190.495
1997/10/22,1193.701
1997/10/23,1178.983
1997/10/24,1172.884
1997/10/27,1183.647
1997/10/28,1239.585
1997/10/29,1168.225
1997/10/30,1189.265
1997/10/31,1164.913
1997/11/3,1181.162
1997/11/4,1180.865
1997/11/5,1186.095
1997/11/6,1198.658
1997/11/7,1181.776
1997/11/10,1199.368
1997/11/11,1183.418
1997/11/12,1190.014
1997/11/13,1169.704
1997/11/14,1187.351
1997/11/17,1210.677
1997/11/18,1190.261
1997/11/19,1185.103
1997/11/20,1182.739
1997/11/21,1168.968
1997/11/24,1150.416
1997/11/25,1120.864
1997/11/26,1126.596
1997/11/27,1141.77
1997/11/28,1117.569
1997/12/1,1137.588
1997/12/2,1133.59
1997/12/3,1129.777
1997/12/4,1121.803
1997/12/5,1139.477
1997/12/8,1140.547
1997/12/9,1139.806
1997/12/10,1150.476
1997/12/11,1159.054
1997/12/12,1160.221
1997/12/15,1155.72
1997/12/16,1170.462
1997/12/17,1169.644
1997/12/18,1142.1
1997/12/19,1154.703
1997/12/22,1162.682
1997/12/23,1171.902
1997/12/24,1171.735
1997/12/25,1170.561
1997/12/26,1187.752
1997/12/29,1196.297
1997/12/30,1186.139
1997/12/31,1182.253
1998/1/5,1200.948
1998/1/6,1223.73
1998/1/7,1233.956
1998/1/8,1243.121
1998/1/9,1233.701
1998/1/12,1242.21
1998/1/13,1211.883
1998/1/14,1170.346
1998/1/15,1210.421
1998/1/16,1215.82
1998/1/19,1215.408
1998/1/20,1211.276
1998/1/21,1201.988
1998/1/22,1200.521
1998/1/23,1206.495
1998/2/9,1257.995
1998/2/10,1248.596
1998/2/11,1234.181
1998/2/12,1253.385
1998/2/13,1246.733
1998/2/16,1246.796
1998/2/17,1234.837
1998/2/18,1239.633
1998/2/19,1229.809
1998/2/20,1234.601
1998/2/23,1217.859
1998/2/24,1206.925
1998/2/25,1208.524
1998/2/26,1193.003
1998/2/27,1209.442
1998/3/2,1196.742
1998/3/3,1186.52
1998/3/4,1204.945
1998/3/5,1217.851
1998/3/6,1208.749
1998/3/9,1207.959
1998/3/10,1199.625
1998/3/11,1201.262
1998/3/12,1187.538
1998/3/13,1177.817
1998/3/16,1186.186
1998/3/17,1193.668
1998/3/18,1204.103
1998/3/19,1192.397
1998/3/20,1188.595
1998/3/23,1186.561
1998/3/24,1180.093
1998/3/25,1207.616
1998/3/26,1191.001
1998/3/27,1189.409
1998/3/30,1230.944
1998/3/31,1251.343
1998/4/1,1243.373
1998/4/2,1259.593
1998/4/3,1268.569
1998/4/6,1291.614
1998/4/7,1308.556
1998/4/8,1303.408
1998/4/9,1326.444
1998/4/10,1294.617
1998/4/13,1319.945
1998/4/14,1318.274
1998/4/15,1314.165
1998/4/16,1324.037
1998/4/17,1311.544
1998/4/20,1292.162
1998/4/21,1296.772
1998/4/22,1307.832
1998/4/23,1337.489
1998/4/24,1324.455
1998/4/27,1314.35
1998/4/28,1315.346
1998/4/29,1337.894
1998/4/30,1336.01
1998/5/4,1353.056
1998/5/5,1355.045
1998/5/6,1352.723
1998/5/7,1348.888
1998/5/8,1324.742
1998/5/11,1367.242
1998/5/12,1358.958
1998/5/13,1351.18
1998/5/14,1373.171
1998/5/15,1373.427
1998/5/18,1373.67
1998/5/19,1370.675
1998/5/20,1362.694
1998/5/21,1356.959
1998/5/22,1371.365
1998/5/25,1380.126
1998/5/26,1392.75
1998/5/27,1393.738
1998/5/28,1402.853
1998/5/29,1402.675
1998/6/1,1418.354
1998/6/2,1419.221
1998/6/3,1415.019
1998/6/4,1420.986
1998/6/5,1404.075
1998/6/8,1411.956
1998/6/9,1400.347
1998/6/10,1367.741
1998/6/11,1367.555
1998/6/12,1373.11
1998/6/15,1385.327
1998/6/16,1362.591
1998/6/17,1349.003
1998/6/18,1352.235
1998/6/19,1376.194
1998/6/22,1400.468
1998/6/23,1398.238
1998/6/24,1399.708
1998/6/25,1402.952
1998/6/26,1383.29
1998/6/29,1387.024
1998/6/30,1360.615
1998/7/1,1363.265
1998/7/2,1314.1
1998/7/3,1335.836
1998/7/6,1339.261
1998/7/7,1313.649
1998/7/8,1326.817
1998/7/9,1341.354
1998/7/10,1344.749
1998/7/13,1362.688
1998/7/14,1360.614
1998/7/15,1332.412
1998/7/16,1335.299
1998/7/17,1325.88
1998/7/20,1311.059
1998/7/21,1285.785
1998/7/22,1312.226
1998/7/23,1299.217
1998/7/24,1317.848
1998/7/27,1328.336
1998/7/28,1321.634
1998/7/29,1317.929
1998/7/30,1312.855
1998/7/31,1316.307
1998/8/3,1315.135
1998/8/4,1299.729
1998/8/5,1293.704
1998/8/6,1310.296
1998/8/7,1292.082
1998/8/10,1262.008
1998/8/11,1230.379
1998/8/12,1204.362
1998/8/13,1193.369
1998/8/14,1202.378
1998/8/17,1152.673
1998/8/18,1054.182
1998/8/19,1072.74
1998/8/20,1128.753
1998/8/21,1149.622
1998/8/24,1178.551
1998/8/25,1174.408
1998/8/26,1174.847
1998/8/27,1152.358
1998/8/28,1139.815
1998/8/31,1117.97
1998/9/1,1142.5
1998/9/2,1137.305
1998/9/3,1136.442
1998/9/4,1148.954
1998/9/7,1168.365
1998/9/8,1181.067
1998/9/9,1165.656
1998/9/10,1194.875
1998/9/11,1214.832
1998/9/14,1219.318
1998/9/15,1240.944
1998/9/16,1226.904
1998/9/17,1257.379
1998/9/18,1227.56
1998/9/21,1199.168
1998/9/22,1224.395
1998/9/23,1223.99
1998/9/24,1231.049
1998/9/25,1194.313
1998/9/28,1224.266
1998/9/29,1231.899
1998/9/30,1233.589
1998/10/5,1245.737
1998/10/6,1234.142
1998/10/7,1214.363
1998/10/8,1215.952
1998/10/9,1231.942
1998/10/12,1239.565
1998/10/13,1250.676
1998/10/14,1243.714
1998/10/15,1243.195
1998/10/16,1259.144
1998/10/19,1255.051
1998/10/20,1248.235
1998/10/21,1243.538
1998/10/22,1202.208
1998/10/23,1217.128
1998/10/26,1215.559
1998/10/27,1207.202
1998/10/28,1218.496
1998/10/29,1226.924
1998/10/30,1216.014
1998/11/2,1217.338
1998/11/3,1225.263
1998/11/4,1239.498
1998/11/5,1237.544
1998/11/6,1258.695
1998/11/9,1263.963
1998/11/10,1283.918
1998/11/11,1287.422
1998/11/12,1286.557
1998/11/13,1281.99
1998/11/16,1284.335
1998/11/17,1296.626
1998/11/18,1291.002
1998/11/19,1283.962
1998/11/20,1272.656
1998/11/23,1275.903
1998/11/24,1274.446
1998/11/25,1280.265
1998/11/26,1260.075
1998/11/27,1252.373
1998/11/30,1244.922
1998/12/1,1249.007
1998/12/2,1233.162
1998/12/3,1238.292
1998/12/4,1232.433
1998/12/7,1234.759
1998/12/8,1209.835
1998/12/9,1224.357
1998/12/10,1224.149
1998/12/11,1201.846
1998/12/14,1214.603
1998/12/15,1193.638
1998/12/16,1194.942
1998/12/17,1180.166
1998/12/18,1155.751
1998/12/21,1153.663
1998/12/22,1155.63
1998/12/23,1186.979
1998/12/24,1171.708
1998/12/25,1169.602
1998/12/28,1175.63
1998/12/29,1157.477
1998/12/30,1141.885
1998/12/31,1149.832
1999/1/4,1144.888
1999/1/5,1123.696
1999/1/6,1120.668
1999/1/7,1133.165
1999/1/8,1138.768
1999/1/11,1169.913
1999/1/12,1171.743
1999/1/13,1153.294
1999/1/14,1145.898
1999/1/15,1149.782
1999/1/18,1135.085
1999/1/19,1154.16
1999/1/20,1159.025
1999/1/21,1150.302
1999/1/22,1159.917
1999/1/25,1161.98
1999/1/26,1145.067
1999/1/27,1137.692
1999/1/28,1147.866
1999/1/29,1139.835
1999/2/1,1131.651
1999/2/2,1119.779
1999/2/3,1126.842
1999/2/4,1114.647
1999/2/5,1101.478
1999/2/8,1076.816
1999/2/9,1065.907
1999/3/1,1092.145
1999/3/2,1098.294
1999/3/3,1101.132
1999/3/4,1130.343
1999/3/5,1128.618
1999/3/8,1133.508
1999/3/9,1143.102
1999/3/10,1136.022
1999/3/11,1133.287
1999/3/12,1151.99
1999/3/15,1161.494
1999/3/16,1164.791
1999/3/17,1167.719
1999/3/18,1155.271
1999/3/19,1150.609
1999/3/22,1175.675
1999/3/23,1172.977
1999/3/24,1171.302
1999/3/25,1167.864
1999/3/26,1155.348
1999/3/29,1160.576
1999/3/30,1171.127
1999/3/31,1156.37
1999/4/1,1158.681
1999/4/2,1170.76
1999/4/5,1188.931
1999/4/6,1195.948
1999/4/7,1200.224
1999/4/8,1203.02
1999/4/9,1203.442
1999/4/12,1205.319
1999/4/13,1192.149
1999/4/14,1176.771
1999/4/15,1182.204
1999/4/16,1168.908
1999/4/19,1164.616
1999/4/20,1160.052
1999/4/21,1171.948
1999/4/22,1137.91
1999/4/23,1137.608
1999/4/26,1139.647
1999/4/27,1108.911
1999/4/28,1090.873
1999/4/29,1091.057
1999/4/30,1116.107
1999/5/4,1120.908
1999/5/5,1110.937
1999/5/6,1116.855
1999/5/7,1129.532
1999/5/10,1107.365
1999/5/11,1072.044
1999/5/12,1096.737
1999/5/13,1100.857
1999/5/14,1087.942
1999/5/17,1057.485
1999/5/18,1066.519
1999/5/19,1058.7
1999/5/20,1114.659
1999/5/21,1154.806
1999/5/24,1173.132
1999/5/25,1223.129
1999/5/26,1199.225
1999/5/27,1247.322
1999/5/28,1291.96
1999/5/31,1287.075
1999/6/1,1283.3
1999/6/2,1319.832
1999/6/3,1280.477
1999/6/4,1271.168
1999/6/7,1287.462
1999/6/8,1336.03
1999/6/9,1334.849
1999/6/10,1371.003
1999/6/11,1364.275
1999/6/14,1382.532
1999/6/15,1453.33
1999/6/16,1402.345
1999/6/17,1483.064
1999/6/18,1511.881
1999/6/21,1506.826
1999/6/22,1551.875
1999/6/23,1571.27
1999/6/24,1615.63
1999/6/25,1665.985
1999/6/28,1606.283
1999/6/29,1722.739
1999/6/30,1755.561
1999/7/1,1678.838
1999/7/2,1570.564
1999/7/5,1627.246
1999/7/6,1568.83
1999/7/7,1515.161
1999/7/8,1579.143
1999/7/9,1577.791
1999/7/12,1588.38
1999/7/13,1547.344
1999/7/14,1526.977
1999/7/15,1565.04
1999/7/16,1547.46
1999/7/19,1500.449
1999/7/20,1476.027
1999/7/21,1586.885
1999/7/22,1606.856
1999/7/23,1552.245
1999/7/26,1592.414
1999/7/27,1605.372
1999/7/28,1592.452
1999/7/29,1610.116
1999/7/30,1599.938
1999/8/2,1607.062
1999/8/3,1622.301
1999/8/4,1630.99
1999/8/5,1654.526
1999/8/6,1655.306
1999/8/9,1650.277
1999/8/10,1622.967
1999/8/11,1598.015
1999/8/12,1583.512
1999/8/13,1581.23
1999/8/16,1568.899
1999/8/17,1562.56
1999/8/18,1578.263
1999/8/19,1587.898
1999/8/20,1645.543
1999/8/23,1631.435
1999/8/24,1650.537
1999/8/25,1649.609
1999/8/26,1622.166
1999/8/27,1642.061
1999/8/30,1635.553
1999/8/31,1622.877
1999/9/1,1627.821
1999/9/2,1591.583
1999/9/3,1613.304
1999/9/6,1577.505
1999/9/7,1558.861
1999/9/8,1563.621
1999/9/9,1590.711
1999/9/10,1690.025
1999/9/13,1664.514
1999/9/14,1675.706
1999/9/15,1675.191
1999/9/16,1662.463
1999/9/17,1644.803
1999/9/20,1649.121
1999/9/21,1630.021
1999/9/22,1625.165
1999/9/23,1618.768
1999/9/24,1609.827
1999/9/27,1624.459
1999/9/28,1602.794
1999/9/29,1593.719
1999/9/30,1588.986
1999/10/8,1568.238
1999/10/11,1529.22
1999/10/12,1526.449
1999/10/13,1540.599
1999/10/14,1504.497
1999/10/15,1515.908
1999/10/18,1547.267
1999/10/19,1493.47
1999/10/20,1469.284
1999/10/21,1486.925
1999/10/22,1457.635
1999/10/25,1499.138
1999/10/26,1467.522
1999/10/27,1509.64
1999/10/28,1541.287
1999/10/29,1515.184
1999/11/1,1501.735
1999/11/2,1491.758
1999/11/3,1488.366
1999/11/4,1474.135
1999/11/5,1464.603
1999/11/8,1464.493
1999/11/9,1474.002
1999/11/10,1463.688
1999/11/11,1449.622
1999/11/12,1446.26
1999/11/15,1451.549
1999/11/16,1463.337
1999/11/17,1429.712
1999/11/18,1466.488
1999/11/19,1485.053
1999/11/22,1468.218
1999/11/23,1464.934
1999/11/24,1466.091
1999/11/25,1451.877
1999/11/26,1443.442
1999/11/29,1444.011
1999/11/30,1433.896
1999/12/1,1434.978
1999/12/2,1446.686
1999/12/3,1436.02
1999/12/6,1436.802
1999/12/7,1426.686
1999/12/8,1428.773
1999/12/9,1424.912
1999/12/10,1416.37
1999/12/13,1429.194
1999/12/14,1415.712
1999/12/15,1423.762
1999/12/16,1451.725
1999/12/17,1434.632
1999/12/21,1416.5
1999/12/22,1393.827
1999/12/23,1386.79
1999/12/24,1367.687
1999/12/27,1353.527
1999/12/28,1346.452
1999/12/29,1350.267
1999/12/30,1357.815
2000/1/4,1368.693
2000/1/5,1407.829
2000/1/6,1406.036
2000/1/7,1477.154
2000/1/10,1531.712
2000/1/11,1547.678
2000/1/12,1473.761
2000/1/13,1437.453
2000/1/14,1426.224
2000/1/17,1408.988
2000/1/18,1436.888
2000/1/19,1425.874
2000/1/20,1443.094
2000/1/21,1471.905
2000/1/24,1465.858
2000/1/25,1483.033
2000/1/26,1477.295
2000/1/27,1490.447
2000/1/28,1514.558
2000/2/14,1591.445
2000/2/15,1709.224
2000/2/16,1674.936
2000/2/17,1734.268
2000/2/18,1623.961
2000/2/21,1681.361
2000/2/22,1681.299
2000/2/23,1618.008
2000/2/24,1593.948
2000/2/25,1639.919
2000/2/28,1639.799
2000/2/29,1728.136
2000/3/1,1720.597
2000/3/2,1697.562
2000/3/3,1728.355
2000/3/6,1756.313
2000/3/7,1661.948
2000/3/8,1699.462
2000/3/9,1734.767
2000/3/10,1731.94
2000/3/13,1706.769
2000/3/14,1690.653
2000/3/15,1680.296
2000/3/16,1671.097
2000/3/17,1602.363
2000/3/20,1646.31
2000/3/21,1704.085
2000/3/22,1713.241
2000/3/23,1724.188
2000/3/24,1761.444
2000/3/27,1736.696
2000/3/28,1788.827
2000/3/29,1797.881
2000/3/30,1793.676
2000/3/31,1810.553
2000/4/3,1799.575
2000/4/4,1795.161
2000/4/5,1756.3
2000/4/6,1775.784
2000/4/7,1816.786
2000/4/10,1826.611
2000/4/11,1826.403
2000/4/12,1822.398
2000/4/13,1807.837
2000/4/14,1835.861
2000/4/17,1829.615
2000/4/18,1794.339
2000/4/19,1819.081
2000/4/20,1831.657
2000/4/21,1851.307
2000/4/24,1844.695
2000/4/25,1838.05
2000/4/26,1835.666
2000/4/27,1835.601
2000/4/28,1805.503
2000/5/8,1848.173
2000/5/9,1838.996
2000/5/10,1801.426
2000/5/11,1750.859
2000/5/12,1725.868
2000/5/15,1722.635
2000/5/16,1706.728
2000/5/17,1727.426
2000/5/18,1725.604
2000/5/19,1761.791
2000/5/22,1785.894
2000/5/23,1834.436
2000/5/24,1835.563
2000/5/25,1866.563
2000/5/26,1885.752
2000/5/29,1885.546
2000/5/30,1903.53
2000/5/31,1875.463
2000/6/1,1900.533
2000/6/2,1906.162
2000/6/5,1921.969
2000/6/6,1898.591
2000/6/7,1934.376
2000/6/8,1937.195
2000/6/9,1926.15
2000/6/12,1896.428
2000/6/13,1918.192
2000/6/14,1944.44
2000/6/15,1933.059
2000/6/16,1945.698
2000/6/19,1924.693
2000/6/20,1913.074
2000/6/21,1894.779
2000/6/22,1918.164
2000/6/23,1915.307
2000/6/26,1946.698
2000/6/27,1949.778
2000/6/28,1943.984
2000/6/29,1949.847
2000/6/30,1937.843
2000/7/3,1917.442
2000/7/4,1891.205
2000/7/5,1910.42
2000/7/6,1909.237
2000/7/7,1904.085
2000/7/10,1938.843
2000/7/11,1952.259
2000/7/12,1965.231
2000/7/13,1978.552
2000/7/14,1981.776
2000/7/17,1992.894
2000/7/18,1982.497
2000/7/19,2000.33
2000/7/20,1999.089
2000/7/21,1994.423
2000/7/24,1998.245
2000/7/25,1990.149
2000/7/26,1999.442
2000/7/27,2017.457
2000/7/28,2014.113
2000/7/31,2016.144
2000/8/1,2027.013
2000/8/2,2030.789
2000/8/3,2032.937
2000/8/4,2037.468
2000/8/7,2025.182
2000/8/8,2042.745
2000/8/9,2051.654
2000/8/10,2065.305
2000/8/11,2067.784
2000/8/14,2065.935
2000/8/15,2079.069
2000/8/16,2078.485
2000/8/17,2086.809
2000/8/18,2093.632
2000/8/21,2095.378
2000/8/22,2112.017
2000/8/23,2064.045
2000/8/24,2058.529
2000/8/25,2073.715
2000/8/28,2092.122
2000/8/29,2103.033
2000/8/30,2107.019
2000/8/31,2062.835
2000/9/1,2009.151
2000/9/4,1994.885
2000/9/5,2015.062
2000/9/6,1955.499
2000/9/7,1929.296
2000/9/8,1955.153
2000/9/11,1963.271
2000/9/12,1975.412
2000/9/13,1980.528
2000/9/14,1989.974
2000/9/15,1978.037
2000/9/18,1979.53
2000/9/19,1937.319
2000/9/20,1902.912
2000/9/21,1924.83
2000/9/22,1904.573
2000/9/25,1889.904
2000/9/26,1878.311
2000/9/27,1889.875
2000/9/28,1915.497
2000/9/29,1888.201
2000/10/9,1912.076
2000/10/10,1917.896
2000/10/11,1944.248
2000/10/12,1933.143
2000/10/13,1927.354
2000/10/16,1917.446
2000/10/17,1902.073
2000/10/18,1911.705
2000/10/19,1925.214
2000/10/20,1913.162
2000/10/23,1952.956
2000/10/24,1960.366
2000/10/25,1957.378
2000/10/26,1979.296
